subscription_id,account_id,plan_tier,is_trial,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,churn_flag,total_usage_count,total_usage_duration_secs,total_error_count,distinct_features_used,usage_records,activated_flag,referral_source,industry
S-290ee5,A-68f37c,Basic,False,1273,15276,annual,True,False,54.0,15175.0,2.0,5.0,5.0,True,ads,HealthTech
S-f6f1e1,A-337bc1,Basic,False,760,9120,annual,True,False,50.0,16517.0,4.0,5.0,5.0,True,organic,Cybersecurity
S-597873,A-05f0e5,Enterprise,False,6368,76416,monthly,True,False,89.0,23955.0,7.0,7.0,8.0,True,partner,FinTech
S-e50d84,A-0baac2,Enterprise,False,2786,33432,annual,True,False,27.0,9631.0,1.0,3.0,3.0,False,organic,FinTech
S-9ed535,A-4f18f0,Enterprise,False,4776,57312,annual,True,False,42.0,12658.0,5.0,5.0,5.0,True,other,DevTools
S-e66f1a,A-fa2041,Basic,True,0,0,monthly,True,False,42.0,6456.0,6.0,5.0,6.0,True,organic,HealthTech
S-c8ba3e,A-5b4ebb,Basic,False,399,4788,annual,True,False,42.0,17757.0,1.0,4.0,4.0,False,other,Cybersecurity
S-755e1b,A-e4144b,Pro,False,2009,24108,annual,True,False,19.0,10146.0,0.0,1.0,1.0,False,other,EdTech
S-5cba26,A-8b25f2,Basic,False,114,1368,monthly,True,False,69.0,24254.0,4.0,8.0,8.0,True,ads,Cybersecurity
S-579a24,A-32fb14,Basic,False,494,5928,monthly,False,False,104.0,30332.0,1.0,8.0,9.0,True,event,DevTools
S-e561b9,A-d26ab4,Pro,False,882,10584,monthly,True,True,49.0,10348.0,3.0,2.0,4.0,False,organic,DevTools
S-8ae804,A-0dbdc6,Enterprise,False,9950,119400,monthly,True,False,57.0,12523.0,7.0,6.0,6.0,True,other,Cybersecurity
S-d97ff1,A-7d514c,Basic,False,323,3876,monthly,True,False,28.0,9614.0,7.0,3.0,3.0,False,organic,HealthTech
S-bb8429,A-dbc825,Pro,False,931,11172,annual,True,False,28.0,11356.0,5.0,1.0,3.0,False,partner,EdTech
S-78ba09,A-f97b9a,Pro,False,2646,31752,annual,False,False,27.0,10175.0,0.0,2.0,2.0,False,event,FinTech
S-979365,A-bb2f49,Pro,False,3332,39984,monthly,True,False,90.0,30265.0,9.0,8.0,10.0,True,other,Cybersecurity
S-b96ee3,A-c16b88,Basic,False,437,5244,monthly,True,False,68.0,23411.0,4.0,6.0,7.0,True,event,HealthTech
S-70cc83,A-313be3,Pro,False,2303,27636,monthly,True,False,80.0,16548.0,7.0,8.0,8.0,True,partner,EdTech
S-3b29ea,A-c37cab,Basic,False,247,2964,monthly,False,False,75.0,27941.0,2.0,7.0,7.0,True,event,Cybersecurity
S-8ff318,A-e7beab,Pro,False,245,2940,monthly,True,True,71.0,27806.0,2.0,5.0,6.0,True,organic,EdTech
S-0509b8,A-e351e1,Basic,False,627,7524,annual,True,True,66.0,21804.0,2.0,6.0,6.0,True,other,EdTech
S-95cf94,A-1ac5e0,Basic,False,627,7524,annual,True,False,58.0,19266.0,2.0,5.0,6.0,True,event,DevTools
S-7da02b,A-f44180,Enterprise,False,17711,212532,annual,True,True,46.0,11854.0,2.0,3.0,4.0,False,event,Cybersecurity
S-07ff57,A-c608c8,Pro,False,2842,34104,monthly,False,False,68.0,18632.0,2.0,7.0,7.0,True,ads,DevTools
S-a0ba0c,A-eb1312,Basic,False,798,9576,monthly,True,False,98.0,32123.0,9.0,8.0,10.0,True,partner,FinTech
S-b250cc,A-029f69,Enterprise,False,597,7164,annual,True,False,86.0,22288.0,1.0,7.0,8.0,True,event,Cybersecurity
S-d11e9f,A-186a44,Basic,False,380,4560,monthly,True,False,30.0,10504.0,2.0,3.0,3.0,False,ads,HealthTech
S-24a63d,A-712533,Basic,False,684,8208,annual,True,False,43.0,13230.0,0.0,4.0,5.0,False,organic,EdTech
S-aba835,A-5b1bcd,Basic,False,1387,16644,annual,True,True,76.0,23234.0,3.0,7.0,7.0,True,organic,DevTools
S-a0c517,A-7f6b86,Pro,False,2891,34692,monthly,True,False,65.0,28284.0,4.0,5.0,7.0,True,partner,HealthTech
S-c3cb12,A-ce550d,Enterprise,False,10746,128952,annual,False,False,87.0,32520.0,5.0,9.0,9.0,True,event,HealthTech
S-a88726,A-a33200,Basic,False,551,6612,annual,True,False,40.0,11368.0,6.0,5.0,5.0,True,partner,HealthTech
S-d7ae8c,A-72799b,Basic,False,380,4560,monthly,True,False,59.0,12685.0,3.0,6.0,6.0,True,event,DevTools
S-86fd71,A-0651a4,Enterprise,False,11940,143280,annual,True,False,88.0,21438.0,2.0,8.0,8.0,True,organic,HealthTech
S-cac22d,A-19b2c8,Basic,False,380,4560,annual,True,False,15.0,4995.0,0.0,1.0,1.0,False,other,DevTools
S-f463d3,A-acb7f7,Enterprise,False,6368,76416,monthly,True,False,71.0,21380.0,4.0,6.0,7.0,True,ads,EdTech
S-6ceec5,A-7e0a10,Basic,False,874,10488,annual,True,False,66.0,25202.0,3.0,6.0,6.0,True,ads,FinTech
S-9220c9,A-417d2f,Pro,False,196,2352,monthly,True,False,54.0,11805.0,2.0,5.0,5.0,True,partner,Cybersecurity
S-d97185,A-592832,Pro,False,1813,21756,annual,True,False,58.0,17790.0,1.0,5.0,5.0,True,organic,Cybersecurity
S-0e3b42,A-cb5333,Pro,False,1617,19404,annual,False,True,78.0,31579.0,4.0,8.0,8.0,True,ads,DevTools
S-1ad0ca,A-ed510f,Enterprise,False,8358,100296,annual,True,False,50.0,18931.0,8.0,5.0,6.0,True,partner,Cybersecurity
S-21e372,A-4e960a,Basic,False,228,2736,monthly,True,False,27.0,3731.0,0.0,2.0,3.0,False,other,FinTech
S-05624a,A-c37cab,Pro,False,637,7644,annual,True,False,67.0,14743.0,0.0,7.0,7.0,True,event,Cybersecurity
S-44a7c3,A-50f3f7,Enterprise,False,6169,74028,monthly,True,False,67.0,21965.0,5.0,5.0,6.0,True,partner,HealthTech
S-a9e864,A-44dc83,Basic,True,0,0,annual,True,False,56.0,16441.0,6.0,4.0,5.0,False,other,EdTech
S-5e558a,A-10b8f2,Enterprise,False,9353,112236,annual,True,False,51.0,19687.0,0.0,6.0,6.0,True,organic,HealthTech
S-ea5984,A-977ca0,Enterprise,False,1194,14328,annual,True,False,42.0,10326.0,3.0,4.0,4.0,False,partner,HealthTech
S-d6d433,A-5247b3,Basic,True,0,0,annual,True,True,37.0,12091.0,5.0,5.0,5.0,True,partner,FinTech
S-d93967,A-075038,Pro,False,2450,29400,monthly,False,False,32.0,8590.0,1.0,2.0,3.0,False,ads,HealthTech
S-0e8ae2,A-4814a3,Pro,True,0,0,monthly,True,False,112.0,28399.0,9.0,10.0,12.0,True,event,Cybersecurity
S-5eb846,A-2789e3,Pro,False,539,6468,monthly,False,False,34.0,10045.0,6.0,3.0,3.0,False,partner,FinTech
S-472fda,A-883b7d,Pro,False,1323,15876,annual,True,False,26.0,7874.0,1.0,2.0,2.0,False,other,Cybersecurity
S-afc4cb,A-86fc1d,Basic,False,494,5928,monthly,True,False,59.0,21034.0,3.0,5.0,6.0,True,partner,DevTools
S-a69aed,A-0b0d6d,Basic,False,57,684,monthly,True,False,76.0,17960.0,14.0,9.0,9.0,True,organic,DevTools
S-41f762,A-faa28c,Basic,True,0,0,monthly,True,False,6.0,2520.0,0.0,1.0,1.0,False,organic,HealthTech
S-853f5d,A-bcf664,Basic,False,247,2964,monthly,True,False,30.0,15876.0,1.0,3.0,3.0,False,other,DevTools
S-35a22f,A-b07b56,Pro,False,1666,19992,annual,True,False,63.0,24868.0,3.0,7.0,7.0,True,event,DevTools
S-fd04d6,A-b07346,Enterprise,True,0,0,annual,True,False,77.0,31437.0,7.0,5.0,8.0,True,partner,HealthTech
S-5ed35a,A-32fb14,Basic,False,893,10716,monthly,True,True,54.0,13206.0,1.0,5.0,5.0,True,event,DevTools
S-2ddf94,A-19b2c8,Enterprise,False,3980,47760,annual,False,False,51.0,19724.0,4.0,4.0,5.0,False,other,DevTools
S-02be35,A-e08cd3,Pro,False,3283,39396,monthly,True,True,78.0,23750.0,0.0,6.0,7.0,True,ads,FinTech
S-6e0edc,A-a1b80b,Enterprise,False,3184,38208,annual,True,False,25.0,6562.0,0.0,2.0,2.0,False,organic,HealthTech
S-01990c,A-d62e02,Enterprise,False,3184,38208,monthly,True,False,3.0,1206.0,2.0,1.0,1.0,False,partner,Cybersecurity
S-28eb12,A-d535f6,Pro,False,588,7056,monthly,False,False,67.0,20371.0,4.0,6.0,6.0,True,organic,DevTools
S-5e06b2,A-5247b3,Pro,True,0,0,monthly,True,False,32.0,6447.0,1.0,3.0,3.0,False,partner,FinTech
S-a01aad,A-5f7781,Enterprise,False,4378,52536,monthly,True,False,69.0,20798.0,4.0,6.0,6.0,True,other,DevTools
S-e42331,A-94f8c9,Enterprise,True,0,0,annual,True,False,10.0,1660.0,5.0,1.0,1.0,False,other,HealthTech
S-36ee88,A-fabe19,Enterprise,False,6169,74028,monthly,True,False,72.0,15322.0,5.0,6.0,7.0,True,ads,DevTools
S-b147b9,A-fce879,Basic,False,399,4788,annual,True,False,52.0,8974.0,2.0,6.0,6.0,True,partner,EdTech
S-fc44ed,A-f5641b,Enterprise,False,6169,74028,annual,True,False,69.0,17591.0,4.0,6.0,6.0,True,other,EdTech
S-3ee7c3,A-cdf020,Enterprise,False,4577,54924,monthly,False,True,44.0,12318.0,1.0,5.0,5.0,True,organic,DevTools
S-7a9d40,A-157070,Basic,False,722,8664,annual,True,True,18.0,5589.0,1.0,2.0,2.0,False,ads,FinTech
S-53d6be,A-993085,Enterprise,True,0,0,monthly,True,False,8.0,2032.0,0.0,1.0,1.0,False,ads,HealthTech
S-dbd6b9,A-cea1f0,Pro,True,0,0,annual,True,False,114.0,33233.0,3.0,7.0,10.0,True,event,FinTech
S-e63c67,A-1f7acb,Pro,False,3136,37632,annual,True,False,127.0,36466.0,12.0,11.0,13.0,True,ads,FinTech
S-82eb3e,A-49b828,Enterprise,False,1194,14328,annual,False,False,51.0,15114.0,3.0,4.0,5.0,False,ads,FinTech
S-5a18e5,A-3d957b,Enterprise,False,2786,33432,monthly,True,False,62.0,21718.0,9.0,6.0,6.0,True,other,HealthTech
S-193d88,A-4437e4,Enterprise,False,1194,14328,annual,True,False,83.0,25676.0,6.0,7.0,8.0,True,event,Cybersecurity
S-29b014,A-a1b80b,Pro,False,1764,21168,annual,True,False,47.0,10238.0,7.0,3.0,4.0,False,organic,HealthTech
S-7ce677,A-2e4581,Pro,False,441,5292,monthly,True,False,44.0,9964.0,5.0,4.0,4.0,False,partner,EdTech
S-7f7e38,A-bb1486,Pro,False,2058,24696,monthly,True,False,40.0,15730.0,4.0,4.0,5.0,False,organic,HealthTech
S-c5723e,A-544d0a,Basic,False,209,2508,annual,True,False,43.0,17583.0,1.0,3.0,3.0,False,organic,DevTools
S-388190,A-d40bf7,Enterprise,False,11741,140892,annual,False,False,64.0,15974.0,3.0,5.0,5.0,True,organic,FinTech
S-da0fb6,A-d77f4c,Enterprise,False,10945,131340,monthly,True,False,30.0,7110.0,1.0,3.0,3.0,False,partner,DevTools
S-95c467,A-c37601,Pro,False,490,5880,annual,True,False,74.0,21747.0,5.0,7.0,8.0,True,partner,EdTech
S-15a058,A-9208f0,Pro,False,98,1176,monthly,True,True,104.0,31689.0,6.0,9.0,10.0,True,organic,EdTech
S-67474a,A-7d514c,Pro,False,833,9996,monthly,True,False,37.0,7626.0,2.0,4.0,4.0,False,organic,HealthTech
S-8c767b,A-b07b56,Enterprise,True,0,0,monthly,True,True,35.0,13430.0,2.0,4.0,4.0,False,event,DevTools
S-5bde76,A-cb5333,Pro,False,1617,19404,monthly,True,False,60.0,26122.0,4.0,6.0,6.0,True,ads,DevTools
S-746e1b,A-90a8c8,Enterprise,False,14527,174324,annual,True,False,30.0,7374.0,2.0,3.0,3.0,False,organic,FinTech
S-460deb,A-832ec2,Enterprise,False,4378,52536,annual,False,False,86.0,32894.0,6.0,8.0,8.0,True,event,FinTech
S-62af97,A-05f0e5,Pro,False,2254,27048,annual,False,False,52.0,15123.0,1.0,5.0,5.0,True,partner,FinTech
S-7b01d4,A-cbbe12,Pro,False,2401,28812,monthly,True,False,12.0,4940.0,1.0,2.0,2.0,False,partner,Cybersecurity
S-59f6b6,A-dec005,Basic,False,399,4788,monthly,False,False,57.0,22638.0,7.0,4.0,5.0,False,partner,HealthTech
S-8013f6,A-6a7c9d,Basic,False,893,10716,monthly,True,True,8.0,1328.0,1.0,1.0,1.0,False,organic,Cybersecurity
S-dcd084,A-d27f50,Enterprise,False,9552,114624,annual,True,True,54.0,14632.0,7.0,5.0,5.0,True,ads,Cybersecurity
S-8e6903,A-bd4708,Basic,False,703,8436,monthly,False,False,71.0,21643.0,4.0,7.0,7.0,True,ads,FinTech
S-a96f6c,A-b30291,Pro,True,0,0,monthly,True,False,59.0,23629.0,6.0,5.0,6.0,True,event,HealthTech
S-7730b1,A-e51ec7,Pro,False,196,2352,annual,True,False,71.0,10959.0,2.0,7.0,7.0,True,partner,FinTech
S-62f048,A-c45b23,Pro,False,343,4116,monthly,True,False,108.0,35516.0,0.0,9.0,10.0,True,partner,FinTech
S-4f56f5,A-922109,Enterprise,False,597,7164,monthly,True,False,71.0,22697.0,3.0,7.0,7.0,True,ads,Cybersecurity
S-851743,A-443b7c,Pro,False,637,7644,monthly,True,False,42.0,12930.0,3.0,4.0,4.0,False,other,Cybersecurity
S-8bfab5,A-af0cd2,Pro,False,931,11172,monthly,True,True,94.0,27775.0,4.0,8.0,10.0,True,other,Cybersecurity
S-f5d8ce,A-756192,Pro,False,931,11172,monthly,False,False,54.0,13484.0,0.0,6.0,6.0,True,other,FinTech
S-58a152,A-90a8c8,Enterprise,False,2985,35820,monthly,False,False,61.0,14268.0,1.0,6.0,7.0,True,organic,FinTech
S-ec41f7,A-8bde0c,Enterprise,False,3781,45372,monthly,True,False,50.0,12194.0,4.0,5.0,5.0,True,organic,DevTools
S-8a4156,A-5a184f,Pro,True,0,0,annual,True,False,20.0,9741.0,3.0,2.0,2.0,False,other,DevTools
S-b0af8f,A-ff79f2,Enterprise,True,0,0,monthly,True,False,31.0,12729.0,2.0,3.0,3.0,False,ads,DevTools
S-6cafdf,A-6f8ad2,Pro,False,343,4116,annual,False,False,95.0,34577.0,5.0,7.0,9.0,True,organic,EdTech
S-708924,A-7a0d69,Basic,True,0,0,annual,True,False,40.0,13100.0,3.0,3.0,4.0,False,ads,DevTools
S-fced99,A-39b19f,Enterprise,True,0,0,monthly,True,False,40.0,4154.0,6.0,4.0,4.0,False,partner,FinTech
S-8c61f4,A-72799b,Basic,False,646,7752,annual,False,False,94.0,25128.0,4.0,7.0,8.0,True,event,DevTools
S-2daa17,A-c62e55,Enterprise,False,2985,35820,monthly,True,False,31.0,5993.0,0.0,3.0,3.0,False,partner,EdTech
S-81fe83,A-b48f73,Basic,False,1520,18240,monthly,True,False,46.0,15977.0,8.0,5.0,5.0,True,event,EdTech
S-53f831,A-82861f,Basic,False,779,9348,monthly,False,False,41.0,10321.0,5.0,4.0,4.0,False,organic,DevTools
S-fe0c52,A-6f8ad2,Basic,True,0,0,monthly,False,False,42.0,14003.0,3.0,5.0,5.0,True,organic,EdTech
S-6d3f0b,A-82d8a6,Basic,False,684,8208,annual,True,False,51.0,15540.0,0.0,6.0,6.0,True,ads,Cybersecurity
S-25b756,A-d82ef9,Pro,False,2842,34104,annual,True,False,49.0,13316.0,0.0,5.0,5.0,True,other,EdTech
S-c899a3,A-2446e3,Pro,False,1323,15876,monthly,True,False,51.0,19509.0,8.0,5.0,5.0,True,organic,EdTech
S-05ef15,A-d42431,Basic,False,665,7980,monthly,True,False,25.0,11525.0,7.0,3.0,3.0,False,ads,FinTech
S-8ececc,A-533452,Pro,False,441,5292,annual,True,False,25.0,4550.0,2.0,3.0,3.0,False,organic,DevTools
S-a24db6,A-96215d,Enterprise,False,2786,33432,monthly,True,False,78.0,26759.0,9.0,7.0,7.0,True,event,FinTech
S-9acc7f,A-4437e4,Enterprise,False,3184,38208,monthly,True,False,58.0,22564.0,2.0,7.0,7.0,True,event,Cybersecurity
S-bb1a91,A-5c046d,Basic,False,1767,21204,annual,True,False,60.0,19999.0,0.0,6.0,6.0,True,partner,EdTech
S-80c296,A-e888d1,Pro,False,833,9996,monthly,True,False,21.0,7589.0,8.0,3.0,3.0,False,other,Cybersecurity
S-275d57,A-b3fe05,Basic,False,285,3420,monthly,True,False,66.0,21950.0,4.0,5.0,7.0,True,partner,Cybersecurity
S-6ca46a,A-0cc442,Enterprise,False,10547,126564,annual,True,False,93.0,24242.0,7.0,10.0,10.0,True,organic,EdTech
S-98845b,A-db5e9e,Basic,False,798,9576,annual,True,False,85.0,31463.0,9.0,8.0,9.0,True,partner,DevTools
S-fb285f,A-82d8a6,Basic,False,608,7296,annual,True,False,20.0,10164.0,3.0,2.0,2.0,False,ads,Cybersecurity
S-da9f05,A-151c9a,Pro,False,1127,13524,annual,True,False,69.0,18309.0,2.0,7.0,7.0,True,ads,FinTech
S-9f38a5,A-cc102e,Basic,False,247,2964,monthly,True,False,16.0,1640.0,0.0,2.0,2.0,False,partner,HealthTech
S-dc7143,A-3ce5b8,Enterprise,False,2786,33432,monthly,True,False,57.0,13616.0,0.0,4.0,5.0,False,ads,FinTech
S-68ecd5,A-684255,Enterprise,False,1791,21492,annual,True,False,30.0,9213.0,2.0,3.0,3.0,False,ads,FinTech
S-601bbe,A-0532a9,Pro,False,1029,12348,monthly,False,False,74.0,25310.0,1.0,7.0,7.0,True,event,FinTech
S-a34e37,A-10b8da,Enterprise,True,0,0,annual,True,False,48.0,14286.0,2.0,5.0,5.0,True,partner,DevTools
S-0a70a3,A-5b051a,Basic,False,418,5016,annual,True,True,18.0,7605.0,1.0,2.0,2.0,False,event,Cybersecurity
S-de543d,A-1e50e0,Enterprise,True,0,0,annual,True,True,60.0,18075.0,2.0,6.0,6.0,True,other,Cybersecurity
S-084e4f,A-054577,Basic,False,475,5700,annual,False,False,66.0,16705.0,4.0,7.0,7.0,True,ads,EdTech
S-febd10,A-e61e98,Pro,True,0,0,annual,True,False,68.0,23084.0,2.0,6.0,6.0,True,partner,FinTech
S-25a969,A-c9bb3e,Basic,False,285,3420,annual,True,False,71.0,24367.0,2.0,6.0,6.0,True,ads,EdTech
S-5d299e,A-560d27,Enterprise,False,4577,54924,monthly,True,False,51.0,25071.0,0.0,5.0,5.0,True,organic,DevTools
S-5a1fc3,A-05d3b3,Enterprise,False,2587,31044,monthly,True,False,28.0,11113.0,3.0,3.0,3.0,False,ads,DevTools
S-af854c,A-cab532,Enterprise,True,0,0,annual,True,False,90.0,31205.0,5.0,7.0,7.0,True,organic,DevTools
S-70b1cf,A-4ae22a,Basic,False,532,6384,monthly,True,False,33.0,15680.0,0.0,3.0,4.0,False,other,EdTech
S-feaca1,A-2ebb4b,Enterprise,False,12935,155220,monthly,True,False,30.0,9744.0,0.0,3.0,3.0,False,ads,HealthTech
S-f1aa04,A-7f4db3,Pro,False,343,4116,monthly,True,False,85.0,26085.0,9.0,9.0,10.0,True,other,FinTech
S-ca0eb1,A-6e08f3,Enterprise,True,0,0,monthly,True,False,94.0,28044.0,4.0,6.0,10.0,True,event,Cybersecurity
S-a4b1af,A-17939a,Enterprise,False,2587,31044,monthly,True,False,42.0,9942.0,2.0,3.0,3.0,False,organic,HealthTech
S-b15faf,A-3a5ad8,Basic,False,1805,21660,monthly,True,False,40.0,5061.0,0.0,5.0,5.0,True,organic,HealthTech
S-108282,A-49b828,Pro,False,1470,17640,annual,True,False,78.0,19151.0,11.0,7.0,7.0,True,ads,FinTech
S-9b623b,A-712426,Enterprise,False,2587,31044,annual,True,False,89.0,40661.0,3.0,6.0,7.0,True,other,HealthTech
S-b28ec2,A-ee42db,Basic,False,627,7524,monthly,False,False,40.0,15947.0,3.0,4.0,4.0,False,ads,EdTech
S-d1ef4d,A-3a5ad8,Enterprise,True,0,0,annual,True,False,31.0,7487.0,0.0,3.0,3.0,False,organic,HealthTech
S-c4a98e,A-ced9aa,Enterprise,False,995,11940,monthly,True,False,48.0,9075.0,2.0,5.0,6.0,True,other,DevTools
S-bff8c5,A-202b67,Basic,False,209,2508,monthly,True,False,58.0,8667.0,4.0,6.0,6.0,True,organic,HealthTech
S-3401bf,A-1619f8,Enterprise,False,10945,131340,annual,True,False,31.0,6534.0,2.0,3.0,3.0,False,organic,DevTools
S-a583df,A-84ebe4,Enterprise,False,8955,107460,annual,True,False,84.0,23892.0,5.0,8.0,8.0,True,ads,FinTech
S-f80617,A-d4ac0e,Basic,False,342,4104,annual,True,True,22.0,6287.0,3.0,2.0,2.0,False,ads,DevTools
S-e7e013,A-241e75,Basic,False,342,4104,monthly,False,False,85.0,30986.0,13.0,7.0,9.0,True,partner,EdTech
S-4d2392,A-e61e98,Pro,False,931,11172,monthly,False,False,50.0,14276.0,2.0,5.0,5.0,True,partner,FinTech
S-f6b264,A-4a4c2d,Pro,False,2646,31752,monthly,False,False,103.0,34394.0,0.0,9.0,10.0,True,event,DevTools
S-c8fd93,A-0354fe,Basic,False,646,7752,monthly,True,True,35.0,13016.0,1.0,4.0,4.0,False,other,Cybersecurity
S-f60667,A-b7ef83,Enterprise,False,995,11940,annual,True,False,76.0,17075.0,2.0,4.0,6.0,False,partner,Cybersecurity
S-8e602b,A-a33200,Pro,False,1421,17052,monthly,False,False,49.0,11393.0,0.0,4.0,4.0,False,partner,HealthTech
S-2ba4ee,A-cab532,Basic,True,0,0,annual,True,False,102.0,32407.0,8.0,9.0,10.0,True,organic,DevTools
S-ed75af,A-1f0636,Pro,False,5145,61740,monthly,True,False,121.0,39613.0,10.0,10.0,12.0,True,partner,EdTech
S-214d98,A-560d27,Pro,False,1127,13524,annual,False,False,71.0,16345.0,4.0,5.0,7.0,True,organic,DevTools
S-343642,A-3cc791,Basic,True,0,0,annual,False,False,62.0,23139.0,2.0,5.0,7.0,True,other,EdTech
S-f5c7b2,A-f44180,Enterprise,False,1791,21492,annual,True,False,7.0,1288.0,0.0,1.0,1.0,False,event,Cybersecurity
S-33df6f,A-0baac2,Enterprise,False,2786,33432,monthly,True,True,36.0,10060.0,1.0,4.0,4.0,False,organic,FinTech
S-9225ac,A-eafc6e,Pro,True,0,0,annual,True,False,55.0,18647.0,0.0,4.0,5.0,False,partner,DevTools
S-a332ba,A-69b156,Pro,False,343,4116,annual,False,True,48.0,14410.0,2.0,3.0,4.0,False,other,EdTech
S-c2168a,A-37f969,Basic,False,570,6840,monthly,True,False,54.0,14803.0,6.0,6.0,6.0,True,partner,HealthTech
S-31090f,A-328bd0,Basic,False,342,4104,monthly,False,False,13.0,2137.0,3.0,2.0,2.0,False,partner,HealthTech
S-f316d5,A-f25509,Basic,False,1083,12996,annual,True,False,27.0,10009.0,1.0,2.0,3.0,False,other,EdTech
S-6d0817,A-fa2041,Pro,False,1029,12348,monthly,True,False,43.0,15666.0,4.0,4.0,5.0,False,organic,HealthTech
S-b63db8,A-faa28c,Enterprise,False,9552,114624,monthly,False,False,44.0,11426.0,1.0,4.0,5.0,False,organic,HealthTech
S-cfcd07,A-4a267b,Basic,True,0,0,annual,True,False,65.0,14026.0,8.0,6.0,7.0,True,other,FinTech
S-c192eb,A-ff79f2,Enterprise,False,16517,198204,monthly,True,False,35.0,13339.0,3.0,4.0,4.0,False,ads,DevTools
S-bfc0f8,A-7cfe77,Basic,False,1311,15732,monthly,True,False,78.0,18281.0,9.0,7.0,7.0,True,ads,DevTools
S-90525e,A-ed510f,Enterprise,False,8358,100296,annual,True,False,30.0,4638.0,2.0,3.0,3.0,False,partner,Cybersecurity
S-4d9bfd,A-2bc93d,Enterprise,True,0,0,annual,True,False,35.0,5907.0,2.0,4.0,4.0,False,event,HealthTech
S-741431,A-6e7827,Enterprise,False,2189,26268,monthly,True,False,21.0,4578.0,1.0,2.0,2.0,False,other,DevTools
S-c3660c,A-779e4e,Pro,False,245,2940,monthly,True,False,12.0,6456.0,0.0,1.0,1.0,False,organic,HealthTech
S-9a8d01,A-751c58,Pro,False,1617,19404,monthly,False,False,39.0,6668.0,0.0,3.0,3.0,False,organic,FinTech
S-18e3a5,A-c43359,Basic,False,722,8664,annual,True,True,42.0,5727.0,4.0,5.0,5.0,True,organic,FinTech
S-a04ba5,A-afa505,Enterprise,False,13930,167160,annual,True,False,82.0,22866.0,2.0,9.0,9.0,True,partner,DevTools
S-be601b,A-8ae05d,Basic,False,1634,19608,monthly,True,False,34.0,17791.0,0.0,3.0,3.0,False,other,FinTech
S-951de6,A-ccb686,Basic,False,190,2280,annual,True,True,69.0,20754.0,5.0,7.0,7.0,True,other,DevTools
S-665df9,A-a0ca4e,Pro,False,539,6468,annual,True,False,44.0,18301.0,0.0,4.0,4.0,False,ads,Cybersecurity
S-a0f3f7,A-c37cab,Enterprise,False,4179,50148,annual,True,False,101.0,29004.0,7.0,9.0,10.0,True,event,Cybersecurity
S-e090ae,A-e2cd1b,Enterprise,False,2985,35820,annual,True,False,69.0,19232.0,1.0,7.0,7.0,True,other,DevTools
S-dad08c,A-977ca0,Pro,True,0,0,monthly,True,False,74.0,20598.0,4.0,7.0,7.0,True,partner,HealthTech
S-053142,A-ffc04f,Basic,False,304,3648,monthly,True,False,60.0,18508.0,6.0,6.0,6.0,True,ads,EdTech
S-5a6941,A-4a267b,Pro,False,1225,14700,monthly,True,False,80.0,17418.0,1.0,7.0,8.0,True,other,FinTech
S-856241,A-32fb14,Basic,False,494,5928,monthly,True,False,57.0,20061.0,0.0,5.0,5.0,True,event,DevTools
S-eaa2c2,A-2ebb4b,Basic,False,779,9348,monthly,True,False,51.0,13058.0,3.0,5.0,5.0,True,ads,HealthTech
S-e567db,A-716841,Enterprise,True,0,0,annual,True,False,13.0,6476.0,0.0,2.0,2.0,False,other,FinTech
S-94fc5d,A-86902e,Basic,True,0,0,monthly,True,False,91.0,26994.0,6.0,8.0,8.0,True,other,HealthTech
S-474b5a,A-05d3b3,Basic,False,209,2508,annual,False,False,46.0,15221.0,0.0,4.0,5.0,False,ads,DevTools
S-bf304b,A-89ee83,Enterprise,False,3582,42984,monthly,True,False,27.0,6055.0,1.0,3.0,3.0,False,organic,Cybersecurity
S-b22602,A-b9f5b1,Enterprise,True,0,0,annual,True,True,11.0,2145.0,0.0,1.0,1.0,False,other,Cybersecurity
S-09c11e,A-19b2c8,Basic,False,380,4560,annual,False,False,67.0,18411.0,4.0,6.0,7.0,True,other,DevTools
S-13d6d1,A-ff79f2,Pro,False,490,5880,monthly,False,False,35.0,8960.0,1.0,4.0,4.0,False,ads,DevTools
S-9eda4d,A-524364,Enterprise,True,0,0,monthly,True,False,49.0,14732.0,4.0,4.0,5.0,False,partner,DevTools
S-779baa,A-eafc6e,Basic,True,0,0,monthly,True,False,51.0,20087.0,4.0,5.0,6.0,True,partner,DevTools
S-20952f,A-d82ef9,Pro,False,1274,15288,annual,True,False,92.0,21258.0,10.0,8.0,9.0,True,other,EdTech
S-d2fae0,A-2789e3,Enterprise,True,0,0,monthly,True,False,59.0,24287.0,1.0,5.0,5.0,True,partner,FinTech
S-0206eb,A-883b7d,Basic,False,589,7068,monthly,True,False,65.0,19454.0,1.0,6.0,7.0,True,other,Cybersecurity
S-3bd95c,A-51ec1b,Enterprise,False,3383,40596,annual,True,False,95.0,38126.0,4.0,9.0,9.0,True,ads,DevTools
S-88cb91,A-cab532,Pro,False,1715,20580,annual,True,False,78.0,25824.0,1.0,7.0,8.0,True,organic,DevTools
S-bb45bb,A-b07346,Enterprise,False,10149,121788,annual,False,False,90.0,26494.0,7.0,8.0,8.0,True,partner,HealthTech
S-5c631b,A-b7ef83,Enterprise,False,5174,62088,annual,False,False,33.0,6583.0,2.0,3.0,3.0,False,partner,Cybersecurity
